,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
12092,Kepler-191 b,Kepler-191,1,0.0867,0.0,0.0,2.3472222596247705,1.6036221893779303,-1.0447072835364273,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12097,Kepler-1669 d,Kepler-1669,1,0.0457,0.0,0.0,2.5327617644984723,1.6620607833257823,-1.1182937912255821,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12121,Kepler-164 e,Kepler-164,1,0.4182,0.0,0.0,15.105148693009703,15.50265562227423,-8.442154781158766,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12139,Kepler-1052 c,Kepler-1052,1,0.6132500000000001,0.0,0.0,6.327545191795604,2.957782959986769,-2.11792747177408,2,0.0,0.0,0.0,89.97,0.0,0.0,,,,01+1-23+3-
12141,Kepler-1859 b,Kepler-1859,1,0.0386,0.0,0.0,2.020352097877907,2.2338200327780906,-1.3067781556682343,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
12149,Kepler-154 c,Kepler-154,1,0.2987,0.0,0.0,9.531341555833478,4.822824505128617,-3.2637535751845013,5,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12162,Kepler-181 b,Kepler-181,1,0.0395,0.0,0.0,2.437470975140564,1.6800555102964871,-1.0757333481287323,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12165,Kepler-1894 c,Kepler-1894,1,0.0576,0.0,0.0,1.7904089921771753,1.8493699543012498,-1.0977018730996897,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12172,Kepler-1487 c,Kepler-1487,1,0.2152,0.0,0.0,10.039287817447068,6.74584641699656,-4.223207009824519,2,0.0,0.0,0.0,83.08,0.0,0.0,,,,01+1-23+3-
12175,Kepler-416 d,Kepler-416,1,0.0414,0.0,0.0,3.9012021038430564,2.509371915739951,-2.1589771985824076,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12207,Kepler-1921 c,Kepler-1921,1,0.0454,0.0,0.0,2.853004452947804,2.928488691318903,-2.0421825315883164,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12216,Kepler-200 c,Kepler-200,1,0.0932,0.0,0.0,4.851237899143146,2.930132035506805,-2.397277658763652,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12223,Kepler-135 c,Kepler-135,1,0.1054,0.0,0.0,1.5098267048061642,1.5124335736637462,-0.9045675745001753,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12244,Kepler-171 b,Kepler-171,1,0.04915,0.0,0.0,6.863276490353018,4.196671602792376,-2.7640298741244216,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12245,Kepler-172 b,Kepler-172,1,0.0389,0.0,0.0,6.25843475596227,3.126560592269236,-2.285658319987266,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12254,Kepler-122 b,Kepler-122,1,0.0636,0.0,0.0,5.57825630817321,2.6663547896293354,-1.9654036463113527,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12264,Kepler-83 d,Kepler-83,1,0.0477,0.00186,-0.00186,24.6,19.7,-16.3,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
12283,Kepler-286 d,Kepler-286,1,0.064,0.0,0.0,2.945279123524207,2.109925281865059,-1.4222732128499482,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12287,Kepler-253 b,Kepler-253,1,0.0455,0.0,0.0,4.0010606496842716,2.2050087560882012,-1.465619982724208,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12298,Kepler-170 c,Kepler-170,1,0.1312,0.0,0.0,8.34483732868533,2.702934137557488,-2.2261381457777585,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12318,Kepler-235 e,Kepler-235,1,0.2014,0.005615,-0.006215,5.063178504197618,2.3983606613082777,-1.6696717383002277,4,0.0,0.0,0.0,89.95,0.002,-0.052,,,,01+1-2
12331,Kepler-174 b,Kepler-174,1,0.0955,0.0,0.0,4.966757113480336,2.307311152298002,-1.1619639259714063,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12335,Kepler-187 c,Kepler-187,1,0.09315000000000001,0.0,0.0,8.008174997793438,4.824913352051336,-2.9804438873136414,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
12351,Kepler-149 b,Kepler-149,1,0.17785,0.0,0.0,20.041605939990546,10.30438165187547,-7.294700403484587,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12354,PSR B1257+12 c,PSR B1257+12,1,0.36,0.0,0.0,3.4,0.2,-0.2,3,0.0186,0.0009,-0.0009,53.0,4.0,-4.0,,,,0
12362,Kepler-173 c,Kepler-173,1,0.0725,0.0,0.0,6.865059371059861,4.402292143317737,-2.9574159363038452,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12365,Kepler-241 b,Kepler-241,1,0.0934,0.0,0.0,6.419794064341691,2.2397110030290364,-1.65927993972526,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12366,Kepler-117 c,Kepler-117,1,0.2858,0.0092,-0.0028,584.78,57.21,-57.21,2,0.0,0.0033,-0.0033,89.93,0.1,-0.1,,,,0
12367,K2-239 c,K2-239,1,0.0576,0.0009,-0.0009,0.8919149950897405,0.380013793241891,-0.2877150587094277,3,0.20543615100312596,0.0,0.0,88.77,0.7,-0.57,,,,012
12381,Kepler-168 c,Kepler-168,1,0.11275,0.0,0.0,8.635030400875662,7.36473654170625,-4.162772042350676,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12390,Kepler-953 b,Kepler-953,1,0.3996,0.0,0.0,21.42485088123754,10.107724375308845,-7.415231323303068,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12392,Kepler-272 c,Kepler-272,1,0.059899999999999995,0.0,0.0,97.8,55.5,-33.9,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
12411,Kepler-226 c,Kepler-226,1,0.0575,0.0,0.0,45.2,22.5,-19.1,3,0.0,0.0,0.0,84.22,0.0,0.0,,,,01+1-3+3-
12419,Kepler-178 d,Kepler-178,1,0.3944,0.0,0.0,12.759802676315145,10.691385043947646,-6.259843994912602,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12434,Kepler-161 b,Kepler-161,1,0.0528,0.0,0.0,12.1,7.4,-6.3,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
12442,Kepler-232 b,Kepler-232,1,0.0536,0.0,0.0,10.396899161202326,8.465864359063714,-4.889035154682923,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12499,Kepler-244 d,Kepler-244,1,0.13925,0.0,0.0,15.2,20.0,-13.0,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-3+3-
12512,Kepler-712 b,Kepler-712,1,0.1367,0.0,0.0,10.812912266060273,4.511328517385138,-3.4529218012440985,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12524,Kepler-279 b,Kepler-279,1,0.10880000000000001,0.0,0.0,9.49115326077954,7.238738716498265,-4.316266628228766,3,0.0,0.0,0.0,82.51,0.0,0.0,,,,01+1-23+3-
12543,Kepler-343 b,Kepler-343,1,0.08565,0.0,0.0,4.562197573557878,2.8479456757987283,-2.1491300308743138,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
12546,Kepler-184 d,Kepler-184,1,0.17675,0.0,0.0,7.3603421863006036,5.084078382210115,-3.3962635800184553,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12551,Kepler-192 b,Kepler-192,1,0.0871,0.0,0.0,6.806916010534324,2.906930654767492,-2.1009329248776103,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12554,Kepler-31 b,Kepler-31,1,0.1571,0.0,0.0,31.44080580652128,17.639488224874118,-13.501614329034428,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12568,Kepler-263 b,Kepler-263,1,0.1195,0.0,0.0,8.370082187129661,4.322844658359104,-2.8891468518712777,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12570,Kepler-315 b,Kepler-315,1,0.389,0.0,0.0,16.05006473970962,15.79707213572382,-8.683153754042749,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12592,Kepler-322 c,Kepler-322,1,0.04855,0.0,0.0,3.5873627287362586,2.4359927820957834,-1.6424750060460227,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12602,Kepler-975 c,Kepler-975,1,0.0567,0.0,0.0,14.394719192189054,21.77063631493583,-10.751367777198421,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12607,Kepler-656 c,Kepler-656,1,0.06,0.0,0.0,2.17790656946894,1.9400892024774206,-1.2074797228802239,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12620,Kepler-226 d,Kepler-226,1,0.0759,0.0,0.0,1.8372404423571473,1.4717819609330691,-1.0319719652368742,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12625,Kepler-256 e,Kepler-256,1,0.09665,0.0,0.0,4.4210716495050875,2.755665947636307,-2.246554478737582,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12635,Kepler-308 c,Kepler-308,1,0.1211,0.0,0.0,5.785830952082446,3.3854963308625337,-2.6063379840904255,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12641,Kepler-373 b,Kepler-373,1,0.0596,0.0,0.0,2.611699384316546,2.304240692039748,-1.5586734411509533,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12645,Kepler-387 b,Kepler-387,1,0.0712,0.0,0.0,1.1465713631348624,1.1862154381891794,-0.6580972227980793,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12647,Kepler-1245 b,Kepler-1245,1,0.0484,0.0,0.0,3.285482457586955,2.755892490681015,-2.0644725261167274,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12648,Kepler-123 c,Kepler-123,1,0.17565,0.0,0.0,2.657741198320333,1.530162894452082,-1.0226437781183535,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12654,Kepler-175 c,Kepler-175,1,0.2109,0.0,0.0,11.337584808163982,8.631522914258007,-5.016788312079918,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
12658,Kepler-282 b,Kepler-282,1,0.0852,0.0,0.0,1.0385682112131471,0.9418867908927921,-0.5775198150903147,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12662,Kepler-255 b,Kepler-255,1,0.0628,0.0,0.0,3.2883145937635003,2.441355447704386,-1.8297079201780522,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12666,Kepler-401 c,Kepler-401,1,0.26165,0.0,0.0,6.62687120950699,4.294839204725254,-2.949534045032839,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12669,Kepler-185 b,Kepler-185,1,0.0254,0.0,0.0,1.464019810432362,0.9945445514210633,-0.6794220616904798,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12675,Kepler-311 d,Kepler-311,1,0.7319,0.0,0.0,5.31578796028097,2.272899393533251,-1.6794005143175785,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12702,Kepler-336 c,Kepler-336,1,0.08829999999999999,0.0,0.0,4.731661988059194,2.6089898794843585,-2.159673552242306,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12712,Kepler-342 d,Kepler-342,1,0.2412,0.0,0.0,6.711060680953027,3.478824808314295,-2.3828533175803894,4,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
12723,Kepler-377 c,Kepler-377,1,0.1751,0.0,0.0,4.638331416290018,2.3845174686585286,-1.8397296460772612,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12728,Kepler-283 c,Kepler-283,1,0.35355000000000003,0.0,0.0,6.127548797587053,1.9310997587053151,-1.4346068508319183,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12732,Kepler-187 b,Kepler-187,1,0.05585,0.0,0.0,2.4951351180429726,2.155114612470173,-1.3935785244641639,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12734,Kepler-355 b,Kepler-355,1,0.1003,0.0,0.0,3.0425374813088517,2.494917243969172,-1.717928090931328,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12743,Kepler-299 e,Kepler-299,1,0.22305,0.0,0.0,4.22161938012634,2.411099229211608,-1.8496119021151611,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12751,Kepler-363 c,Kepler-363,1,0.08065,0.0,0.0,66.4,71.9,-56.6,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
12764,Kepler-301 c,Kepler-301,1,0.0593,0.0,0.0,2.501680466999784,2.314132034758484,-1.498809642656291,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12773,Kepler-326 b,Kepler-326,1,0.0329,0.0,0.0,44.6,47.7,-33.3,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
12775,Kepler-382 b,Kepler-382,1,0.054900000000000004,0.0,0.0,2.8227074069509976,2.5021613402299856,-1.735551134640395,2,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
12791,Kepler-208 c,Kepler-208,1,0.0778,0.0,0.0,2.9844205036953966,2.2827125693663346,-1.475896498008096,4,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
12801,Kepler-364 c,Kepler-364,1,0.3185,0.0,0.0,5.885425236008102,3.374729197834508,-2.6614931001586255,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12808,Kepler-292 e,Kepler-292,1,0.09834999999999999,0.0,0.0,7.745129873797478,3.9844479292247277,-2.7518584161943735,5,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12809,Kepler-203 d,Kepler-203,1,0.0992,0.0,0.0,33.9,183.4,-33.2,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-3+3-
12815,Kepler-212 b,Kepler-212,1,0.1315,0.0,0.0,0.6838685773368312,0.45252115303802154,-0.29400607998427053,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12868,Kepler-365 c,Kepler-365,1,0.1351,0.0,0.0,3.6185953979399015,2.6419082522187924,-2.0117399252311303,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12871,Kepler-150 f,Kepler-150,1,1.24,0.29,-0.45,15.10612499816563,7.421000946220548,-5.362040745253383,5,0.12200879700142936,0.0,0.0,90.0,0.19,-0.19,,,,012
12878,Kepler-389 c,Kepler-389,1,0.1092,0.0,0.0,2.80182961778269,2.246476095468537,-1.5116296076029343,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12880,K2-239 b,K2-239,1,0.0441,0.0008,-0.0008,1.2387064631762934,0.4751177578364707,-0.35692235301357667,3,0.20543615100312596,0.0,0.0,88.99,0.68,-0.87,,,,012
12883,CoRoT-24 c,CoRoT-24,1,0.098,0.003,-0.003,28.0,11.0,-11.0,2,0.0,0.0,0.0,89.0,1.0,-1.6,,,,01+1-
12886,Kepler-391 c,Kepler-391,1,0.1606,0.0,0.0,9.631407636702027,8.261498462440438,-4.635155889944979,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12887,Kepler-1641 b,Kepler-1641,1,0.1473,0.0,0.0,16.583491808787652,14.907883408219508,-8.690197248000732,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
12899,Kepler-1542 e,Kepler-1542,1,0.0553,0.0,0.0,0.7190433635869964,0.4041148462645061,-0.2859663872209372,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12909,Kepler-384 c,Kepler-384,1,0.23235,0.0,0.0,1.9639122517865082,1.4501887034840237,-1.0022753322061564,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12930,Kepler-154 b,Kepler-154,1,0.1957,0.0,0.0,6.076891513210938,2.386705125038593,-1.778353478611563,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12954,Kepler-318 b,Kepler-318,1,0.0563,0.0,0.0,26.53103626103089,19.090028678949636,-13.342896982753093,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12971,Kepler-359 d,Kepler-359,1,0.3658,0.0,0.0,2.7,2.5,-1.5,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-3+3-
12972,Kepler-445 c,Kepler-445,1,0.0311,0.0,0.0,6.202976925264217,3.585166469003072,-2.5113395614229375,3,0.0,0.16,-0.01,89.38,0.07,-0.1,,,,02
12978,Kepler-431 b,Kepler-431,1,0.0725,0.0,0.0,0.9439382101117202,1.7197488988915155,-0.6631435904388494,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12985,K2-148 d,K2-148,1,0.0774,0.0024,-0.0024,1.9482877032737753,1.348291526784156,-0.9088780983086522,3,0.20543615100312596,0.0,0.0,90.0,0.0,0.0,,,,0123
12986,Kepler-159 c,Kepler-159,1,0.195,0.00752,-0.00752,7.847934857930392,3.1592005004215764,-2.154949901324035,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13030,Kepler-157 d,Kepler-157,1,0.0724,0.0,0.0,2.7767540474133705,2.29166076786099,-1.4506285152557208,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13064,Kepler-399 d,Kepler-399,1,0.2615,0.0,0.0,5.05982977551605,2.614490787211042,-2.002592268257029,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13068,Kepler-389 b,Kepler-389,1,0.0402,0.0,0.0,3.420603823679485,2.51675977402216,-1.7887578641644593,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13083,Kepler-445 d,Kepler-445,1,0.0439,0.0,0.0,6.917119773180572,2.9971813160307725,-2.2032495169213604,3,0.0,0.16,-0.01,89.495,0.27,-0.25,,,,02
13084,Kepler-191 c,Kepler-191,1,0.1276,0.0,0.0,5.60937729064397,2.5322721075242143,-2.0318320731801127,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13090,Kepler-132 e,Kepler-132,1,0.4378,0.0,0.0,1.4051941976458115,0.8757518091896248,-0.6020834179095638,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13092,K2-343 c,K2-343,1,,,,6.192745515968488,2.0754471857900896,-1.6018910910992883,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
13093,K2-343 b,K2-343,1,,,,4.511262043960942,2.511774215392882,-1.8115275263300052,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
13105,Kepler-160 d,Kepler-160,1,0.17,0.1,-0.11,100.0,0.0,0.0,3,0.20543615100312596,0.0,0.0,86.9,2.0,-2.1,,,,012+2-
13113,Kepler-146 c,Kepler-146,1,0.3537,0.0,0.0,9.905786196776596,6.300606757364704,-4.058387023001845,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13115,Kepler-312 b,Kepler-312,1,0.0305,0.0,0.0,0.9468362091746727,0.41778401865803705,-0.3066971957719673,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13118,Kepler-149 c,Kepler-149,1,0.27205,0.0,0.0,3.9723449115123466,2.1324373784777415,-1.4175307323342028,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13121,Kepler-399 c,Kepler-399,1,0.1558,0.0,0.0,3.443563802616347,2.377821190456829,-1.7715886874239277,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13124,Kepler-1990 c,Kepler-1990,1,0.0502,0.0,0.0,1.2175410951952892,0.8643632035694551,-0.5570610655894073,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13156,Kepler-310 b,Kepler-310,1,0.11015,0.0,0.0,1.8555480833061877,1.902705078996869,-1.1760451366787708,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13157,Kepler-391 b,Kepler-391,1,0.0816,0.0,0.0,7.130650454829864,5.2320914898540565,-3.1878862869646647,2,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
13158,Kepler-283 b,Kepler-283,1,0.0884,0.00428,-0.00428,9.430647827538628,3.3392078959552673,-2.578092907689026,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
13159,Kepler-183 b,Kepler-183,1,0.0632,0.0,0.0,5.85139914061529,3.1741034112204884,-2.435907027201694,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13177,Kepler-234 b,Kepler-234,1,0.0399,0.0,0.0,14.416996388078168,11.911719651786509,-7.0270005102558875,2,0.0,0.0,0.0,79.64,0.0,0.0,,,,01+1-23+3-
13191,Kepler-186 e,Kepler-186,1,0.1218,0.015,-0.015,2.163541694091621,1.0086297067287213,-0.7357322240332798,5,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13201,Kepler-213 c,Kepler-213,1,0.0558,0.0,0.0,5.1722419901458885,2.3915407238255204,-1.8596617959389916,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13207,Kepler-230 b,Kepler-230,1,0.189,0.0,0.0,15.804493209350145,20.379398265819855,-10.456800712132145,2,0.0,0.0,0.0,56.72,0.0,0.0,,,,01+1-23+3-
13225,Kepler-405 b,Kepler-405,1,0.0936,0.0,0.0,6.008147360338016,3.647277413871068,-2.7241577061426683,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13227,Kepler-274 b,Kepler-274,1,0.1002,0.0,0.0,4.48572963215711,2.6207195152168925,-2.3055379159232756,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13228,Kepler-169 b,Kepler-169,1,0.0407,0.0,0.0,1.8616043151647594,1.35722847732191,-0.9185593169257291,5,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13229,Kepler-449 c,Kepler-449,1,0.2018,0.0,0.0,4.436065114566105,4.346676054007494,-0.9318128251906823,2,0.0,0.24,-0.05,89.95,0.0,0.0,,,,023+3-
13247,Kepler-198 c,Kepler-198,1,0.2596,0.0,0.0,7.348692924440861,3.236179841973028,-2.282527390826343,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13272,Kepler-288 b,Kepler-288,1,0.0644,0.0,0.0,3.749949595261442,2.459299820571263,-1.9796311478494466,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13277,Kepler-218 c,Kepler-218,1,0.2454,0.0,0.0,10.001058852500083,4.127606945965045,-3.038733226925321,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13279,Kepler-285 b,Kepler-285,1,0.0359,0.0,0.0,2.5281959295250687,1.9798920078127722,-1.267857070785395,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13293,Kepler-395 b,Kepler-395,1,0.0581,0.00079,-0.00078,0.9962650564328015,0.4088291611745458,-0.3187117207843383,2,0.0,0.0,0.0,89.485,0.001,-0.14,,,,01+1-2
13297,Kepler-230 c,Kepler-230,1,0.3767,0.0,0.0,5.602524572585601,3.2859416368495005,-2.660284361296976,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13327,Kepler-221 d,Kepler-221,1,0.08335000000000001,0.0,0.0,8.409838339533655,3.5030090413770445,-2.5467349013494918,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13356,K2-270 c,K2-270,1,0.0497,0.0004,-0.0004,9.813997882149884,3.4735826702774855,-2.7453214711921303,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
13358,Kepler-339 b,Kepler-339,1,0.0547,0.0,0.0,2.860910805031018,2.2227473149824832,-1.562900961923724,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
13359,Kepler-293 c,Kepler-293,1,0.2838,0.0,0.0,15.953539285007993,13.884308635804183,-7.948687780103613,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13360,Kepler-350 b,Kepler-350,1,0.09970000000000001,0.0,0.0,3.7415351519805187,2.409620143544916,-1.9890747017630204,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13368,Kepler-180 b,Kepler-180,1,0.1078,0.0,0.0,3.0990258205896026,2.6515890362261905,-1.9144415402260253,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13369,Kepler-151 b,Kepler-151,1,0.1149,0.0,0.0,9.880816502804834,7.0234665237649025,-4.133748619031356,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13370,Kepler-253 c,Kepler-253,1,0.0885,0.0,0.0,8.046633182870806,3.2203976471234075,-2.5102111137182206,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
13371,Kepler-195 b,Kepler-195,1,0.0769,0.0,0.0,5.964026880857925,2.559665388185432,-1.931980978212871,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13372,Kepler-179 b,Kepler-179,1,0.0361,0.0,0.0,3.7216335836624514,2.129307078900081,-1.4055463474309362,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13373,Kepler-282 c,Kepler-282,1,0.1106,0.0,0.0,1.7528176290416217,1.5355816607381083,-0.980728861996011,4,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
13379,Kepler-1016 c,Kepler-1016,1,0.4428,0.0,0.0,14.520916505543571,8.741867647230642,-5.95599562473263,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13386,Kepler-242 b,Kepler-242,1,0.0735,0.0,0.0,9.461043198902898,8.205006086478866,-4.753890660391918,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
13388,Kepler-183 c,Kepler-183,1,0.1018,0.0,0.0,35.7,30.9,-24.2,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
13389,Kepler-378 b,Kepler-378,1,0.1178,0.0,0.0,1.818224942803167,3.438423465717639,-1.4674695335592527,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
13391,Kepler-81 d,Kepler-81,1,0.12425,0.0,0.0,1.8789938655959593,0.9331604889464136,-0.6726552735196596,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
13400,Kepler-319 d,Kepler-319,1,0.20555,0.0,0.0,11.977098565836474,9.035836542065596,-5.393200823252754,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
