,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
7034,Kepler-305 e,Kepler-305,1,0.0389,0.0,0.0,4.565820042961279,2.325773128629919,-1.763944728478252,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7053,Kepler-208 b,Kepler-208,1,0.0532,0.0,0.0,3.900480750979959,2.43921599261499,-1.8354965982135,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7066,HD 137496 c,HD 137496,1,1.2163,0.0087,-0.0088,2434.5656,34.96112,-34.96112,2,0.477,0.004,-0.004,90.0,0.0,0.0,,,,03
7073,Kepler-132 b,Kepler-132,1,0.0643,0.0,0.0,1.4231279448343126,0.7986165610857836,-0.5961877766868868,4,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7087,Kepler-166 c,Kepler-166,1,0.19340000000000002,0.0,0.0,7.092998971405623,3.8129797503952476,-2.5005049690696373,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7091,Kepler-137 c,Kepler-137,1,0.1337,0.0,0.0,5.582377342262606,1.9422179046882349,-1.3414428225324757,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7092,Kepler-140 b,Kepler-140,1,0.045,0.0,0.0,2.98767489851335,1.2195481099033492,-0.9529584078151037,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7096,Kepler-181 c,Kepler-181,1,0.0488,0.0,0.0,5.813107997162668,2.5200698890681412,-1.8995666368123136,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7113,Kepler-244 b,Kepler-244,1,0.049850000000000005,0.0,0.0,9.121241799854642,5.736477734862197,-3.6739234647032504,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7117,Kepler-28 b,Kepler-28,1,0.0537,0.00291,-0.00291,244.35,3.8,-3.1,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-3+3-
7123,Kepler-58 d,Kepler-58,1,0.2307,0.0,0.0,10.55949727965092,9.451424592013154,-5.0878110873126445,4,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7132,Kepler-1090 c,Kepler-1090,1,0.2212,0.0,0.0,10.440299242411516,12.047471866734572,-5.8146123285885185,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
7154,Kepler-305 b,Kepler-305,1,0.0557,0.0,0.0,8.85,4.0,-2.9,4,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-3+3-
7188,Kepler-1073 d,Kepler-1073,1,0.035,0.0,0.0,1.5092184369088293,1.5746686424005154,-0.9430396836092962,3,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
7189,K2-374 b,K2-374,1,,,,4.339966205270781,1.1110380275458072,-1.9512959795634197,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7200,Kepler-913 c,Kepler-913,1,0.0608,0.0,0.0,4.02448567504514,2.5641419048986087,-2.0083905495034164,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7207,Kepler-381 b,Kepler-381,1,0.0672,0.0,0.0,2.1490120650802074,2.0616247991167787,-1.3232634445798022,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7211,HD 216520 b,HD 216520,1,0.19669999999999999,0.0014500000000000001,-0.0014500000000000001,10.310604999999999,1.0670899999999999,-1.098875,2,0.14,0.095,-0.09,90.0,0.0,0.0,,,,03
7223,Kepler-1038 b,Kepler-1038,1,0.515,0.0,0.0,13.958529063615206,10.233841774019982,-6.238507233254291,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7224,Kepler-1693 b,Kepler-1693,1,0.1015,0.0,0.0,1.2959027371561147,1.4415909811732397,-0.7772530088074316,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7225,GJ 887 c,GJ 887,1,0.12,0.004,-0.004,7.6,1.2,-1.2,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,013
7239,Kepler-57 b,Kepler-57,1,0.06,0.0,0.0,116.55,24.1,-25.5,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-3+3-
7240,Kepler-57 c,Kepler-57,1,0.0961,0.0,0.0,8.25,9.4,-6.3,2,0.0,0.0,0.0,79.64,0.0,0.0,,,,01+1-3+3-
7271,Kepler-333 b,Kepler-333,1,0.0889,0.0,0.0,28.2,29.0,-24.1,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-3+3-
7291,Kepler-153 c,Kepler-153,1,0.2337,0.0,0.0,7.2761750269031245,5.527276957186365,-3.62078472935006,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7297,Kepler-387 c,Kepler-387,1,0.1032,0.0,0.0,1.0213095701914983,0.8822484455923825,-0.5549058333641377,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7302,Kepler-317 b,Kepler-317,1,0.0608,0.0,0.0,109.8,113.6,-95.9,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
7303,Kepler-280 b,Kepler-280,1,0.0318,0.0,0.0,2.682675061290858,2.337754096698904,-1.5304259343192612,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7312,Kepler-388 c,Kepler-388,1,0.094,0.0,0.0,0.76988312598322,0.30103323096200696,-0.23417288559678962,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7320,Kepler-238 d,Kepler-238,1,0.1116,0.0,0.0,7.419638867943449,4.134592416069176,-2.7274897793199697,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7324,Kepler-241 c,Kepler-241,1,0.1871,0.0,0.0,8.09706177479487,2.8297675825963235,-2.1667379079726254,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7328,Kepler-184 c,Kepler-184,1,0.1393,0.0,0.0,8.8,7.4,-5.7,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
7331,Kepler-342 b,Kepler-342,1,0.1275,0.0,0.0,5.3871339424800935,2.7897640745660626,-2.246569043369818,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7345,Kepler-292 c,Kepler-292,1,0.04535,0.0,0.0,4.047508438053068,2.41953878893783,-1.6978423328949837,5,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7364,Kepler-245 e,Kepler-245,1,0.0397,0.0,0.0,4.177008710321894,2.894225527653256,-2.3283125054559433,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7376,Kepler-351 c,Kepler-351,1,0.2822,0.0,0.0,11.1,9.9,-7.6,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
7379,Kepler-920 b,Kepler-920,1,0.0686,0.0,0.0,7.498693735975252,4.120768883761253,-2.829819715282472,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7380,Kepler-156 b,Kepler-156,1,0.053,0.0,0.0,6.979582813052826,2.367598903825437,-1.7603534600716078,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
7382,Kepler-234 c,Kepler-234,1,0.0765,0.0,0.0,13.652714272411762,11.507949494959318,-6.878722841269807,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7385,Kepler-251 d,Kepler-251,1,0.1859,0.0,0.0,14.948781026527783,11.341732413368533,-6.622125186874593,4,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
7388,Kepler-253 d,Kepler-253,1,0.1291,0.0,0.0,11.13887679463554,5.300191837313459,-3.779673158955041,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7396,HD 83443 c,HD 83443,1,8.0,0.8,-0.8,476.74261,158.9142,-63.56568,2,0.76,0.046,-0.047,90.0,0.0,0.0,,,,03
7401,HD 156668 b,HD 156668,1,0.05012,0.0006050000000000001,-0.00061,4.15,0.58,-0.58,2,0.22,0.076,-0.076,90.0,0.0,0.0,,,,03
7406,K2-158 c,K2-158,1,0.0622,0.0006,-0.0006,2.0915724701353318,0.8292764854771617,-0.6207254019182511,2,0.31066330191540814,0.0,0.0,88.405,1.156,-2.392,,,,0123
7407,K2-243 c,K2-243,1,0.1817,0.0022,-0.0024,5.117441704279812,2.190029888695028,-1.302616004324574,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7408,K2-247 b,K2-247,1,0.0304,0.0004,-0.0004,5.556458284298665,1.9794140552476343,-1.3852123648411858,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7409,K2-254 b,K2-254,1,0.0448,0.0005,-0.0005,3.7188451448299666,2.2024092182708204,-1.538013581018372,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7410,K2-254 c,K2-254,1,0.0923,0.001,-0.001,5.823733446638934,2.112311468869244,-1.5603921820490587,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7416,EPIC 206024342 b,EPIC 206024342,1,,,,3.413932040873824,2.368091179960127,-1.6071325568366295,3,0.20543615100312596,0.0,0.0,90.0,2.0,-1.0,,,,0123
7423,EPIC 206024342 d,EPIC 206024342,1,,,,8.59898742534293,7.541443888174133,-4.312404061122643,3,0.20543615100312596,0.0,0.0,90.0,2.0,-1.0,,,,012
7424,HD 93963 A c,HD 93963 A,1,0.04813,0.00085,-0.00085,19.2,4.1,-4.1,2,0.31066330191540814,0.0,0.0,86.31,0.19,-0.19,,,,01
7425,EPIC 206024342 c,EPIC 206024342,1,,,,2.283623481507039,2.180818988614707,-1.3663278019676874,3,0.20543615100312596,0.0,0.0,91.7,9.0,-9.0,,,,012
7426,HD 83443 b,HD 83443,1,0.0406,0.0006,-0.00061,126.491,6.3566,-6.3566,2,0.012,0.023,-0.023,90.0,0.0,0.0,,,,03
7430,K2-396 b,K2-396,1,,,,3.8313619549411433,1.6294242162473758,-1.3820049075072967,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7446,Kepler-1610 b,Kepler-1610,1,0.0777,0.0,0.0,2.921121124148626,1.838069691364077,-1.2654348079738196,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7451,Kepler-1488 c,Kepler-1488,1,0.0656,0.0,0.0,0.6116780475701395,0.7620671519189355,-0.38100004276848787,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7454,Kepler-1514 c,Kepler-1514,1,0.0969,0.0018,-0.0018,3.8770834459164605,3.7833956893277905,-2.903313220350498,2,0.0,0.35,-0.19,88.81,1.2,-0.4,,,,02
7460,Kepler-598 b,Kepler-598,1,0.0438,0.0,0.0,3.3711800510629457,1.7275672165067846,-1.1915190120808417,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
7464,Kepler-1312 b,Kepler-1312,1,0.0575,0.0,0.0,5.630504025122095,2.5421795226991737,-1.9829545480972937,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7477,Kepler-534 b,Kepler-534,1,0.1272,0.0,0.0,5.9636875075795786,2.1647759217963234,-1.5376067296232083,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7479,Kepler-1666 c,Kepler-1666,1,0.2383,0.0,0.0,9.521685139584008,7.498914634783535,-4.266572903341484,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7496,Kepler-1165 b,Kepler-1165,1,0.0905,0.0,0.0,2.81380901236791,2.378456245188994,-1.6700123900230193,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7516,Kepler-1165 c,Kepler-1165,1,0.1949,0.0,0.0,5.193136176619419,3.2977367474878996,-2.6748509441490906,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7522,Kepler-1315 b,Kepler-1315,1,0.0163,0.0,0.0,3.7167598681288,3.7472085750943136,-2.872519322322421,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
7538,Kepler-58 c,Kepler-58,1,0.1228,0.0,0.0,53.0,0.0,0.0,4,0.0,0.0,0.0,85.37,0.0,0.0,,,,01+1-2+2-3+3-
7541,Kepler-633 c,Kepler-633,1,0.1636,0.0,0.0,7.3115152347151895,6.521249456551615,-4.133394813609637,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7547,HD 68988 c,HD 68988,1,13.2,5.3,-2.0,4767.4261,889.91954,-476.74261,2,0.45,0.13,-0.081,90.0,0.0,0.0,,,,03
7548,Kepler-1468 d,Kepler-1468,1,0.1434,0.0,0.0,3.9889396936558756,2.700839251285268,-2.1828443615787454,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7568,HD 107148 b,HD 107148,1,0.3179,0.0103,-0.010450000000000001,65.63008500000001,7.9453000000000005,-8.104215,2,0.11199999999999999,0.1205,-0.1225,90.0,0.0,0.0,,,,03
7571,HD 107148 c,HD 107148,1,0.1407,0.0018,-0.0019,19.89606,3.08294,-3.11472,2,0.34,0.13,-0.16,90.0,0.0,0.0,,,,03
7573,Kepler-647 c,Kepler-647,1,0.1831,0.0,0.0,8.499556020362062,3.692160084846048,-2.7313615530212445,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7598,Kepler-595 c,Kepler-595,1,0.0983,0.0,0.0,3.3,1.7,-1.0,2,0.0,0.0,0.0,89.01,0.0,0.0,,,,01+1-3+3-
7613,Kepler-1073 b,Kepler-1073,1,0.0802,0.0,0.0,5.45992707476028,2.73988465160687,-2.0637524397154845,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7639,Kepler-196 c,Kepler-196,1,0.24505,0.0,0.0,6.659461034630397,5.5611644368145505,-3.6490539737099783,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7640,Kepler-196 d,Kepler-196,1,0.4698,0.0,0.0,17.412637210764476,21.464965240344863,-12.100375334874492,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7642,Kepler-1266 b,Kepler-1266,1,0.1725,0.0,0.0,7.596439338407328,3.5086860268539732,-2.4484714158528984,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
7645,Kepler-716 b,Kepler-716,1,0.0874,0.0,0.0,8.570050198852314,3.7778848844689286,-2.617713191285948,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7652,K2-396 c,K2-396,1,,,,11.096796613269447,2.942866120388313,-2.678209792754913,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7681,Kepler-1038 c,Kepler-1038,1,0.068,0.0,0.0,1.5296088507583794,1.4925315363878222,-0.905057017523953,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7694,Kepler-607 c,Kepler-607,1,0.2122,0.0,0.0,9.531288543141567,12.06218353962916,-5.780234657287972,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7701,BD-11 4672 c,BD-11 4672,1,0.3,0.01,-0.01,15.37,2.97,-2.81,2,0.4,0.13,-0.15,90.0,0.0,0.0,,,,03
7717,Kepler-1073 c,Kepler-1073,1,0.048,0.0,0.0,3.028555953012279,2.0632894923066583,-1.472322439463719,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7719,Kepler-418 c,Kepler-418,1,0.1054,0.0,0.0,23.473823963854972,18.444629226067118,-12.578114376516504,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7735,Kepler-1666 b,Kepler-1666,1,0.1761,0.0,0.0,7.505172492415886,5.209013298536528,-3.1536361750904565,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
7738,Kepler-598 c,Kepler-598,1,0.3576,0.0,0.0,9.306763134234782,3.5755074492834034,-2.6472534280226645,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7741,Kepler-27 d,Kepler-27,1,0.0681,0.0,0.0,8.804793790824633,2.3326899864435227,-2.0080829768082644,3,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
7742,Kepler-1312 c,Kepler-1312,1,0.02,0.0,0.0,0.5738172211898277,0.5300616164129185,-0.2946378043312578,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7771,Kepler-1321 c,Kepler-1321,1,0.0302,0.0,0.0,10.839547778095703,3.2506978751198883,-2.7739894147210276,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7776,Kepler-616 b,Kepler-616,1,0.0927,0.0,0.0,7.184089588620957,4.065784031207764,-2.9240427687557533,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7777,Kepler-616 c,Kepler-616,1,0.4024,0.0,0.0,12.760626854558437,9.817942502708695,-5.88170099376557,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7781,HD 164922 c,HD 164922,1,0.341,0.0039,-0.0039,13.0,1.6,-1.6,4,0.12,0.11,-0.09,90.0,0.0,0.0,,,,03
7782,HD 164922 d,HD 164922,1,0.10264999999999999,0.0010999999999999998,-0.0010999999999999998,4.36782,0.83372,-0.83372,4,0.15,0.15000000000000002,-0.1,90.0,0.0,0.0,,,,03
7786,Kepler-1907 b,Kepler-1907,1,0.0565,0.0,0.0,0.8773958446965873,1.8470892115946822,-0.6349377378051789,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7790,Kepler-1067 c,Kepler-1067,1,0.0585,0.0,0.0,2.2240367895327284,1.7920499746091667,-1.14972030215789,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7807,HD 164922 e,HD 164922,1,0.2292,0.0026,-0.0027,10.52012,0.98527,-0.98527,4,0.086,0.083,-0.06,90.0,0.0,0.0,,,,03
7808,HD 164922 b,HD 164922,1,2.115,0.03,-0.03,109.33297,10.0,-12.0,4,0.065,0.06,-0.05,90.0,0.0,0.0,,,,03
7809,HD 216520 c,HD 216520,1,0.528,0.01,-0.01,9.44,1.63,-1.63,2,0.12,0.08,-0.08,90.0,0.0,0.0,,,,03
7810,GJ 887 b,GJ 887,1,0.068,0.002,-0.002,4.2,0.6,-0.6,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
7816,Kepler-589 c,Kepler-589,1,0.0426,0.0,0.0,1.2646601227846808,1.4063379093797006,-0.7708456671639612,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7818,Kepler-529 b,Kepler-529,1,0.0306,0.0,0.0,3.9215061196691074,2.4264282522155183,-1.8104207467546747,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7828,Kepler-385 b,Kepler-385,1,0.09395,0.0,0.0,12.8,11.4,-6.8,3,0.0,0.0,0.0,79.64,0.0,0.0,,,,01+1-3+3-
7845,K2-374 c,K2-374,1,,,,5.862929641682916,1.8717714529953255,-1.351434121666336,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7849,K2-264 b,K2-264,1,0.05023,0.00042,-0.00043,5.899095559190961,2.1024272508418687,-1.4296680244531634,2,0.5,0.0,0.0,88.95500000000001,0.6399999999999999,-0.55,,,,01+1-2
7851,Kepler-1530 b,Kepler-1530,1,0.0371,0.0,0.0,6.83969113057014,4.925846105695085,-3.1907042920979647,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7853,Kepler-1530 c,Kepler-1530,1,0.06,0.0,0.0,6.785821993957525,5.012042156714513,-3.2838749751148257,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7856,HD 24040 c,HD 24040,1,1.3,0.021,-0.022,63.88351,8.58137,-8.58137,2,0.11,0.12,-0.079,90.0,0.0,0.0,,,,03
7857,HD 24040 b,HD 24040,1,4.814,0.142,-0.1435,1287.20505,47.67426,-47.67426,2,0.04,0.02,-0.02,90.0,0.0,0.0,,,,03
7858,K2-146 c,K2-146,1,0.0327,0.0006,-0.0006,7.295,0.5700000000000001,-0.5700000000000001,2,0.1175,0.043000000000000003,-0.043000000000000003,87.42,0.16999999999999998,-0.16999999999999998,,,,0
7859,K2-407 c,K2-407,1,,,,2.5712763851739933,0.8056652191157387,-0.6872990434326085,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
7869,K2-264 c,K2-264,1,0.11283,0.00095,-0.00097,8.159987743522308,2.5110753720126464,-1.996449919606654,2,0.45,0.0,0.0,89.49,0.26,-0.215,,,,01+1-2
7871,Kepler-1693 c,Kepler-1693,1,0.059,0.0,0.0,0.7609559232894109,0.9071394419620086,-0.46048102560494986,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
7890,Kepler-370 b,Kepler-370,1,0.0534,0.0,0.0,2.191741397280399,2.006478764628257,-1.254727589858339,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7891,Kepler-373 c,Kepler-373,1,0.12475,0.0,0.0,1.8853072315202022,2.069801114426145,-1.1381838054246791,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7897,Kepler-42 c,Kepler-42,1,0.00594,0.00028,-0.00028,0.6042191632250744,0.6799477093318476,-0.3452282774843623,3,0.0,0.1,0.0,79.805,0.0,0.0,,,,023+3-
7898,Kepler-750 c,Kepler-750,1,0.0531,0.0,0.0,3.4513207592341013,2.4803470068812326,-2.0093577428549936,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
7900,Kepler-375 b,Kepler-375,1,0.1012,0.0,0.0,3.5788407168144274,2.446559350882828,-1.8723970413873354,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7912,Kepler-224 e,Kepler-224,1,0.1259,0.0,0.0,5.243100059288292,2.2934939259278444,-1.6422043922294463,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7924,Kepler-770 c,Kepler-770,1,0.0238,0.0,0.0,0.9044133532780485,0.8397330533903649,-0.48303527689891484,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
7939,Kepler-1802 c,Kepler-1802,1,0.1723,0.0,0.0,4.709244875916381,2.723868817941405,-1.4309970114320123,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7953,Kepler-290 b,Kepler-290,1,0.11015,0.0,0.0,5.8444748093750825,2.359295952265221,-1.719682562493543,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
7960,Kepler-404 b,Kepler-404,1,0.1,0.0,0.0,1.5929868003634478,1.4684966175396053,-0.9305762281172573,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
7971,Kepler-446 b,Kepler-446,1,0.0206,0.0,0.0,7.565629857701502,3.087746338853597,-2.1566428576144725,3,0.0,0.0,0.0,89.38,0.62,-0.37,,,,01+1-2
7987,Kepler-763 b,Kepler-763,1,0.0212,0.0,0.0,1.7518875721348324,1.224326375184099,-0.8121139519936246,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8005,Kepler-1802 b,Kepler-1802,1,0.0653,0.0,0.0,1.9067874993954925,0.6587715527017131,-0.5267494503173116,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8007,K2-384 b,K2-384,1,,,,1.1571404525473732,0.6633659660556435,-0.46474865031393175,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8008,K2-384 c,K2-384,1,,,,1.3244453322788232,0.9128162767840424,-0.5884956747351052,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8009,K2-384 d,K2-384,1,,,,1.8954193903464487,1.0061152944296443,-0.7295548775752905,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8010,K2-384 e,K2-384,1,,,,1.8428879836131264,1.0412235974058313,-0.7145975732762586,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8011,K2-384 f,K2-384,1,,,,5.2267261695326965,2.3999928388961527,-1.5586041504616488,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,0123
8012,EPIC 206042996 b,EPIC 206042996,1,,,,4.140270154350121,2.2944770695131718,-1.5208251419883947,2,0.31066330191540814,0.0,0.0,90.5,3.0,-3.0,,,,012
8013,K2-183 b,K2-183,1,,,,3.0566576406199193,1.548883809434618,-1.0883798219661085,3,0.20543615100312596,0.0,0.0,57.56699999999999,38.116,-9.975,,,,012
8014,K2-183 c,K2-183,1,0.0932,0.0012,-0.0012,8.078916002941515,2.5510271666721795,-2.118406791726337,3,0.20543615100312596,0.0,0.0,89.457,1.5285,-1.8365,,,,012
8015,K2-183 d,K2-183,1,0.1527,0.002,-0.002,9.033671555134331,3.2364576983807343,-2.514261380046528,3,0.20543615100312596,0.0,0.0,89.6375,0.6275000000000001,-0.7685,,,,012
8016,K2-187 b,K2-187,1,0.0164,0.0002,-0.0002,2.405740477447269,1.2064953687124205,-0.8615488037745564,4,0.15319315421743498,0.0,0.0,85.815,7.9125,-9.8675,,,,012
8017,K2-187 c,K2-187,1,0.0392,0.0005,-0.0005,4.53326582203026,2.396275502673295,-1.5171742691828798,4,0.15319315421743498,0.0,0.0,88.23349999999999,3.9185,-5.499499999999999,,,,012
8018,K2-187 d,K2-187,1,0.072,0.0009,-0.0009,11.652658598251957,4.425859380702509,-3.528677364053145,4,0.15319315421743498,0.0,0.0,88.89150000000001,1.9435,-2.452,,,,012
8019,K2-187 e,K2-187,1,0.1106,0.0013,-0.0013,6.50529245999766,2.136129158414544,-1.679950409463273,4,0.15319315421743498,0.0,0.0,89.535,0.8755,-1.659,,,,012
8021,K2-223 b,K2-223,1,0.0127,0.0001,-0.0001,0.5910782608582561,0.24517964291529282,-0.19223322908518625,2,0.31066330191540814,0.0,0.0,85.60249999999999,8.053,-12.032499999999999,,,,012
8022,K2-223 c,K2-223,1,0.0549,0.0003,-0.0003,3.8898360782167396,1.4803959311886974,-1.4346799444766205,2,0.31066330191540814,0.0,0.0,88.52699999999999,2.909,-3.4705,,,,012
8023,HR 8799 e,HR 8799,1,16.4,0.5,-0.5,3178.3,2224.81,-1271.32,4,0.15,0.08,-0.08,27.975,4.715,-4.715,,,,0
8035,Kepler-913 b,Kepler-913,1,0.0878,0.0,0.0,7.656114467928909,4.5370784919388445,-2.966130954274764,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
8037,Kepler-534 c,Kepler-534,1,0.0761,0.0,0.0,1.2004913053059374,0.4870904638262741,-0.3998355699753685,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
8042,HD 68988 b,HD 68988,1,0.0703,0.00097,-0.00099,606.161785,31.783,-31.783,2,0.13245,0.00935,-0.00935,90.0,0.0,0.0,,,,03
8072,Kepler-347 b,Kepler-347,1,0.1097,0.0,0.0,5.094919120705504,3.0278874755107212,-2.4856040524573153,3,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
8078,Kepler-47 d,Kepler-47,1,0.6992,0.0031,-0.0033,19.02,23.84,-11.67,3,0.024,0.025,-0.017,90.395,0.009,-0.012,,,,0
